state_abbr,county,fips,bachelors_or_more,hs_diploma,no_hs_diploma,some_college,labor_force,employed,unemployed,population,cost_of_living,median_income,race_diversity_rank,gender_diversity_rank,state
ND,McIntosh County,38051,338.0,729.0,230.0,691.0,1062.0,1040.0,22.0,2475.0,64806.57,66667.71,518.0,997.0,North Dakota
OK,McIntosh County,40091,2040.0,5944.0,1889.0,4252.0,7351.0,6988.0,363.0,19451.0,73890.92,51810.56,924.0,1283.0,Oklahoma
PA,McKean County,42083,5819.0,13390.0,2141.0,7248.0,16871.0,16027.0,844.0,39866.0,64090.92,64212.57,2069.0,1805.0,Pennsylvania
ND,McKenzie County,38053,2035.0,2380.0,683.0,3829.0,9099.0,8932.0,167.0,13908.0,75038.71,89614.19,1280.0,1368.0,North Dakota
NM,McKinley County,35031,5623.0,16511.0,8627.0,14361.0,22516.0,21210.0,1306.0,69830.0,62525.68,40496.99,2928.0,2701.0,New Mexico
IL,McLean County,17113,49542.0,24078.0,4436.0,27636.0,88311.0,85015.0,3296.0,171141.0,77768.61,95238.12,2904.0,2783.0,Illinois
KY,McLean County,21149,1170.0,2595.0,502.0,2084.0,3939.0,3759.0,180.0,9105.0,61565.48,66199.48,1010.0,571.0,Kentucky
ND,McLean County,38055,1707.0,2235.0,458.0,2752.0,4757.0,4616.0,141.0,9824.0,65026.44,84142.23,1750.0,1971.0,North Dakota
TX,McLennan County,48309,45027.0,44266.0,19302.0,53538.0,126753.0,122139.0,4614.0,266836.0,65655.03,64409.72,3002.0,2983.0,Texas
MN,McLeod County,27085,5047.0,8994.0,1677.0,10042.0,19274.0,18745.0,529.0,36714.0,66047.91,82053.67,2181.0,2090.0,Minnesota
TN,McMinn County,47107,6697.0,14911.0,5289.0,11367.0,21605.0,20731.0,874.0,54719.0,61643.85,56400.47,1651.0,1629.0,Tennessee
TX,McMullen County,48311,53.0,156.0,41.0,104.0,851.0,835.0,16.0,576.0,63913.28,67513.81,2.0,87.0,Texas
TN,McNairy County,47109,2161.0,8869.0,2305.0,4967.0,8383.0,7997.0,386.0,25988.0,59140.87,51199.6,1538.0,1052.0,Tennessee
KS,McPherson County,20113,6628.0,4837.0,1537.0,7031.0,17407.0,17078.0,329.0,30012.0,66012.26,73652.18,1938.0,1614.0,Kansas
NE,McPherson County,31117,81.0,76.0,12.0,163.0,434.0,427.0,7.0,372.0,80466.38,71022.48,250.0,3.0,Nebraska
SD,McPherson County,46089,368.0,570.0,312.0,390.0,979.0,953.0,26.0,2395.0,69838.3,70641.52,1232.0,326.0,South Dakota
KS,Meade County,20119,579.0,628.0,391.0,947.0,2123.0,2083.0,40.0,3897.0,65369.05,73546.41,479.0,504.0,Kansas
KY,Meade County,21163,3859.0,8613.0,1974.0,6509.0,11561.0,11034.0,527.0,30001.0,69732.1,74237.47,1926.0,1509.0,Kentucky
SD,Meade County,46093,5523.0,5799.0,1108.0,8114.0,14435.0,14142.0,293.0,30698.0,78833.0,75748.96,1862.0,1986.0,South Dakota
MT,Meagher County,30059,437.0,483.0,69.0,542.0,1000.0,977.0,23.0,2013.0,73145.82,54336.55,45.0,329.0,Montana
NC,Mecklenburg County,37119,372777.0,125748.0,70593.0,197779.0,652325.0,629232.0,23093.0,1145392.0,82007.23,85798.5,3061.0,3049.0,North Carolina
VA,Mecklenburg County,51117,4827.0,7547.0,3195.0,7232.0,12966.0,12516.0,450.0,30508.0,66143.59,59526.13,744.0,1247.0,Virginia
MI,Mecosta County,26107,6085.0,9817.0,2214.0,8664.0,18177.0,17190.0,987.0,40720.0,62262.64,60605.33,2024.0,1783.0,Michigan
OH,Medina County,39103,47027.0,37633.0,7108.0,37973.0,97765.0,93925.0,3840.0,183512.0,70998.27,97350.3,2838.0,2624.0,Ohio
TX,Medina County,48325,7900.0,11624.0,5008.0,11121.0,22675.0,21800.0,875.0,53723.0,66796.31,80678.75,2341.0,2187.0,Texas
MN,Meeker County,27093,3267.0,5566.0,1010.0,6200.0,13604.0,13225.0,379.0,23496.0,66577.86,80453.88,1759.0,1652.0,Minnesota
OH,Meigs County,39105,1865.0,7417.0,2098.0,4450.0,8558.0,8056.0,502.0,21969.0,64388.31,56090.37,1506.0,978.0,Ohio
TN,Meigs County,47121,1136.0,4302.0,1624.0,2442.0,5180.0,4953.0,227.0,13272.0,61785.76,58182.02,667.0,288.0,Tennessee
SD,Mellette County,46095,202.0,508.0,191.0,336.0,747.0,725.0,22.0,1892.0,74402.01,42499.3,838.0,335.0,South Dakota
IL,Menard County,17129,2277.0,2881.0,502.0,2945.0,6216.0,5983.0,233.0,12121.0,76243.57,93451.44,1483.0,693.0,Illinois
TX,Menard County,48327,333.0,363.0,338.0,420.0,859.0,827.0,32.0,1968.0,61066.07,55260.7,151.0,122.0,Texas
CA,Mendocino County,6045,16248.0,17033.0,9021.0,22889.0,36991.0,35444.0,1547.0,89783.0,85930.16,65311.27,2831.0,2837.0,California
KY,Menifee County,21165,486.0,1852.0,968.0,1167.0,2365.0,2226.0,139.0,6250.0,61707.7,51848.55,782.0,229.0,Kentucky
MI,Menominee County,26109,3152.0,7038.0,1333.0,5996.0,10702.0,10257.0,445.0,23266.0,71063.05,59551.8,2191.0,1848.0,Michigan
WI,Menominee County,55078,486.0,1126.0,117.0,750.0,1509.0,1427.0,82.0,4197.0,69860.31,45512.01,732.0,341.0,Wisconsin
CA,Merced County,6047,25346.0,49187.0,48206.0,48747.0,115390.0,106429.0,8961.0,290014.0,76237.2,60450.28,3046.0,2984.0,California
IL,Mercer County,17131,2111.0,4483.0,746.0,3812.0,7517.0,7193.0,324.0,15504.0,70170.59,76254.16,1642.0,701.0,Illinois
KY,Mercer County,21167,3579.0,5520.0,1421.0,5421.0,10028.0,9644.0,384.0,22902.0,63145.34,69332.32,897.0,1076.0,Kentucky
MO,Mercer County,29129,427.0,1044.0,223.0,686.0,1677.0,1634.0,43.0,3437.0,61565.5,67409.08,476.0,303.0,Missouri
ND,Mercer County,38057,1338.0,1482.0,568.0,2541.0,3632.0,3519.0,113.0,8333.0,68585.09,100491.36,454.0,900.0,North Dakota
NJ,Mercer County,34021,116529.0,63662.0,26146.0,53192.0,215471.0,208265.0,7206.0,380688.0,89373.45,108134.02,2931.0,2978.0,New Jersey
OH,Mercer County,39107,6194.0,12152.0,1492.0,8118.0,22723.0,22110.0,613.0,42348.0,61036.31,74358.63,2478.0,2285.0,Ohio
PA,Mercer County,42085,19738.0,31854.0,6844.0,20277.0,47745.0,45520.0,2225.0,109220.0,63272.4,67790.03,2643.0,2530.0,Pennsylvania
WV,Mercer County,54055,8644.0,16505.0,5602.0,11073.0,20334.0,19424.0,910.0,58700.0,72389.52,52988.33,2486.0,2325.0,West Virginia
GA,Meriwether County,13199,1924.0,6374.0,2621.0,3839.0,8969.0,8616.0,353.0,20845.0,68148.95,49038.13,549.0,1034.0,Georgia
NE,Merrick County,31121,950.0,1981.0,411.0,2068.0,4195.0,4119.0,76.0,7721.0,80039.66,72250.56,997.0,1166.0,Nebraska
NH,Merrimack County,33013,42673.0,31608.0,7043.0,30738.0,82076.0,80383.0,1693.0,156020.0,76343.52,95265.84,2829.0,2798.0,New Hampshire
CO,Mesa County,8077,34032.0,31632.0,8499.0,36954.0,76276.0,73644.0,2632.0,158636.0,76988.35,71167.26,2818.0,2765.0,Colorado
KY,Metcalfe County,21169,943.0,3073.0,1133.0,2053.0,3898.0,3718.0,180.0,10370.0,61235.35,45157.75,560.0,246.0,Kentucky
IN,Miami County,18103,4053.0,10282.0,3156.0,7663.0,14358.0,13762.0,596.0,35674.0,63757.09,62647.68,1216.0,1264.0,Indiana
KS,Miami County,20121,7596.0,7452.0,1237.0,7344.0,18029.0,17574.0,455.0,34867.0,78257.11,88548.34,1271.0,1751.0,Kansas
OH,Miami County,39109,18980.0,28853.0,5478.0,22842.0,53145.0,51250.0,1895.0,110247.0,67763.1,80126.32,2747.0,2455.0,Ohio
FL,Miami-Dade County,12086,639297.0,513099.0,326216.0,446621.0,1356496.0,1320709.0,35787.0,2673837.0,84609.15,59423.45,3129.0,3121.0,Florida
MI,Michigan,26000,2213104.0,1964538.0,564902.0,2224908.0,4866063.0,4664171.0,201892.0,,,,,,Michigan
CT,Middlesex County,9007,,,,,93975.0,90628.0,3347.0,164759.0,95499.08,112971.4,2538.0,2691.0,Connecticut
MA,Middlesex County,25017,677768.0,200893.0,75422.0,194935.0,910849.0,883631.0,27218.0,1617105.0,120086.94,131434.77,3095.0,3115.0,Massachusetts
NJ,Middlesex County,34023,268170.0,138873.0,63581.0,123625.0,462334.0,446142.0,16192.0,861418.0,94346.09,110023.38,3058.0,3050.0,New Jersey
VA,Middlesex County,51119,2687.0,2569.0,742.0,2503.0,5250.0,5107.0,143.0,10943.0,73427.5,70225.66,56.0,76.0,Virginia
MI,Midland County,26111,21646.0,16344.0,2957.0,18603.0,40151.0,38455.0,1696.0,83674.0,71363.73,79358.25,2527.0,2351.0,Michigan
TX,Midland County,48329,33291.0,25292.0,14805.0,34199.0,106186.0,103044.0,3142.0,171999.0,79653.55,96750.63,2779.0,2721.0,Texas
PA,Mifflin County,42087,4280.0,15703.0,5058.0,7280.0,20994.0,20061.0,933.0,45988.0,67227.24,60027.22,1202.0,1714.0,Pennsylvania
TX,Milam County,48331,3401.0,6962.0,2314.0,4749.0,10394.0,9950.0,444.0,25628.0,62290.95,61966.9,1463.0,1967.0,Texas
UT,Millard County,49027,1834.0,2809.0,691.0,2622.0,6256.0,6111.0,145.0,13330.0,74001.94,69964.84,1883.0,1572.0,Utah
MN,Mille Lacs County,27095,3284.0,6919.0,1628.0,6876.0,12620.0,12078.0,542.0,27280.0,79334.06,66148.13,2438.0,2297.0,Minnesota
AR,Miller County,5091,4633.0,11672.0,3777.0,8789.0,18528.0,17824.0,704.0,42552.0,67189.71,57831.87,1693.0,1708.0,Arkansas
GA,Miller County,13201,882.0,1134.0,660.0,1349.0,2854.0,2776.0,78.0,5807.0,61794.52,59042.5,356.0,29.0,Georgia
MO,Miller County,29131,3639.0,6600.0,1813.0,5296.0,12641.0,12309.0,332.0,25403.0,66288.48,60588.9,2139.0,1840.0,Missouri
IA,Mills County,19129,3274.0,2796.0,447.0,3699.0,7091.0,6922.0,169.0,14553.0,73861.82,91690.43,949.0,432.0,Iowa
TX,Mills County,48333,969.0,1042.0,363.0,1076.0,1905.0,1823.0,82.0,4500.0,60959.28,63834.7,935.0,1105.0,Texas
WI,Milwaukee County,55079,209851.0,173273.0,64546.0,171498.0,461542.0,444682.0,16860.0,918661.0,72420.6,66745.75,3084.0,3091.0,Wisconsin
SD,Miner County,46097,268.0,728.0,110.0,555.0,1224.0,1202.0,22.0,2304.0,68670.29,68770.65,573.0,211.0,South Dakota
CO,Mineral County,8079,373.0,104.0,15.0,192.0,454.0,441.0,13.0,931.0,79172.03,67065.09,39.0,66.0,Colorado
MT,Mineral County,30061,955.0,1223.0,240.0,1175.0,1848.0,1751.0,97.0,5058.0,72891.28,52701.85,959.0,1106.0,Montana
NV,Mineral County,32021,376.0,1533.0,304.0,1065.0,1667.0,1589.0,78.0,4525.0,73993.64,52915.43,738.0,1226.0,Nevada
WV,Mineral County,54057,4455.0,8600.0,1307.0,5168.0,12326.0,11858.0,468.0,26855.0,76974.68,63423.96,2134.0,1890.0,West Virginia
WV,Mingo County,54059,1355.0,7307.0,3832.0,3781.0,6429.0,6075.0,354.0,22573.0,78491.04,45171.11,1790.0,1555.0,West Virginia
ID,Minidoka County,16067,2293.0,4723.0,2442.0,4162.0,11749.0,11436.0,313.0,22194.0,65914.65,58761.15,1847.0,1338.0,Idaho
SD,Minnehaha County,46099,45849.0,33717.0,9208.0,43870.0,116619.0,114506.0,2113.0,203971.0,68602.35,82364.8,2868.0,2941.0,South Dakota
MN,Minnesota,27000,1513374.0,916744.0,239636.0,1227836.0,3071450.0,2992787.0,78663.0,,,,,,Minnesota
MI,Missaukee County,26113,1932.0,4323.0,963.0,3545.0,6840.0,6504.0,336.0,15213.0,67198.11,56389.18,927.0,455.0,Michigan
MS,Mississippi,28000,475997.0,589225.0,263266.0,641810.0,1248093.0,1200234.0,47859.0,,,,,,Mississippi
AR,Mississippi County,5093,3676.0,11010.0,3731.0,7510.0,16167.0,15340.0,827.0,38896.0,57971.07,50307.29,2220.0,2245.0,Arkansas
MO,Mississippi County,29133,1200.0,4233.0,1542.0,1556.0,5112.0,4943.0,169.0,11688.0,63823.63,40948.8,1034.0,1127.0,Missouri
MT,Missoula County,30063,37768.0,16850.0,2816.0,24860.0,67346.0,65553.0,1793.0,121041.0,79366.87,75618.55,2620.0,2654.0,Montana
MO,Missouri,29000,1345230.0,1279442.0,354732.0,1238028.0,3036611.0,2957352.0,79259.0,,,,,,Missouri
GA,Mitchell County,13205,1863.0,5376.0,2247.0,5001.0,8231.0,7894.0,337.0,21116.0,59206.19,42112.19,1109.0,843.0,Georgia
IA,Mitchell County,19131,1643.0,2461.0,512.0,2618.0,5858.0,5733.0,125.0,10532.0,65173.18,71349.01,1006.0,492.0,Iowa
KS,Mitchell County,20123,1001.0,1029.0,221.0,1685.0,3358.0,3293.0,65.0,5738.0,65319.93,59643.19,616.0,313.0,Kansas
NC,Mitchell County,37121,2581.0,3323.0,1150.0,4121.0,6009.0,5756.0,253.0,15094.0,67037.14,61206.02,945.0,597.0,North Carolina
TX,Mitchell County,48335,847.0,2294.0,1018.0,1926.0,2311.0,2208.0,103.0,8943.0,61170.58,80383.02,1253.0,1640.0,Texas
AL,Mobile County,1097,70483.0,94779.0,30804.0,84182.0,189712.0,183641.0,6071.0,411411.0,71947.38,62409.46,3021.0,2981.0,Alabama
PR,Moca Municipio,72099,6756.0,8578.0,7477.0,4453.0,11844.0,10859.0,985.0,,,,,,
CA,Modoc County,6049,1481.0,1772.0,776.0,2409.0,3176.0,3000.0,176.0,8511.0,73146.3,58742.66,1224.0,1718.0,California
CO,Moffat County,8081,1902.0,3421.0,769.0,2963.0,6802.0,6584.0,218.0,13177.0,68577.86,73597.76,1177.0,799.0,Colorado
AZ,Mohave County,4015,25224.0,58746.0,20053.0,65431.0,89078.0,85048.0,4030.0,220816.0,78219.05,55873.71,2951.0,2901.0,Arizona
MO,Moniteau County,29135,1771.0,4398.0,1394.0,2737.0,7011.0,6846.0,165.0,15220.0,68118.07,72617.14,1826.0,1275.0,Missouri
NJ,Monmouth County,34025,230464.0,97317.0,26484.0,101186.0,347680.0,335679.0,12001.0,644098.0,96851.86,128125.3,3025.0,3038.0,New Jersey
CA,Mono County,6051,3312.0,1699.0,1008.0,3631.0,8611.0,8284.0,327.0,12978.0,87315.58,73730.22,1991.0,1972.0,California
IA,Monona County,19133,1153.0,2424.0,394.0,2180.0,4432.0,4302.0,130.0,8486.0,64580.47,68198.7,539.0,882.0,Iowa
WV,Monongalia County,54061,31598.0,16750.0,3931.0,13637.0,55032.0,53152.0,1880.0,106869.0,84498.89,81618.3,2034.0,1837.0,West Virginia
AL,Monroe County,1099,1534.0,6154.0,2213.0,3605.0,7267.0,6976.0,291.0,19404.0,64845.01,50684.13,1645.0,1461.0,Alabama
AR,Monroe County,5095,740.0,1924.0,784.0,1284.0,2520.0,2411.0,109.0,6564.0,59040.92,51970.75,216.0,382.0,Arkansas
FL,Monroe County,12087,24381.0,17836.0,4349.0,17933.0,48583.0,47641.0,942.0,81708.0,103620.27,85818.02,2343.0,2367.0,Florida
GA,Monroe County,13207,5791.0,7123.0,1858.0,5418.0,12721.0,12350.0,371.0,29427.0,64185.88,81778.48,530.0,1139.0,Georgia
IA,Monroe County,19135,1041.0,2151.0,282.0,1735.0,4067.0,3951.0,116.0,7550.0,62992.34,74779.63,606.0,332.0,Iowa
IL,Monroe County,17133,9518.0,6032.0,1052.0,8294.0,18614.0,18066.0,548.0,35033.0,79334.99,104011.32,2324.0,1653.0,Illinois
IN,Monroe County,18105,40821.0,17806.0,4299.0,20178.0,70162.0,68140.0,2022.0,139745.0,77917.74,79141.59,2410.0,2532.0,Indiana
KY,Monroe County,21171,1160.0,3602.0,1369.0,1669.0,4572.0,4416.0,156.0,11355.0,64308.73,54117.84,991.0,790.0,Kentucky
MI,Monroe County,26115,25849.0,36623.0,9104.0,38846.0,75015.0,71499.0,3516.0,155609.0,72189.7,79335.66,2866.0,2745.0,Michigan
MO,Monroe County,29137,1071.0,2909.0,624.0,1565.0,3707.0,3604.0,103.0,8652.0,65539.32,58863.83,1203.0,1044.0,Missouri
MS,Monroe County,28095,3885.0,9554.0,3483.0,6772.0,15487.0,14884.0,603.0,33577.0,59104.17,57513.55,2075.0,1928.0,Mississippi
NY,Monroe County,36055,216673.0,120443.0,43279.0,145810.0,363686.0,350887.0,12799.0,752035.0,84268.77,82107.06,2988.0,3018.0,New York
OH,Monroe County,39111,1032.0,4877.0,958.0,2748.0,5125.0,4798.0,327.0,13234.0,64757.37,57083.31,1491.0,918.0,Ohio
PA,Monroe County,42089,33384.0,42466.0,11596.0,32297.0,82054.0,77663.0,4391.0,167198.0,82043.0,79168.29,1391.0,2289.0,Pennsylvania
TN,Monroe County,47123,5385.0,13926.0,4661.0,10108.0,20975.0,20248.0,727.0,47740.0,59328.91,55300.74,2171.0,2005.0,Tennessee
WI,Monroe County,55081,6230.0,11322.0,2855.0,10780.0,23373.0,22754.0,619.0,46109.0,72608.07,73596.73,2014.0,2336.0,Wisconsin
WV,Monroe County,54063,1393.0,4483.0,1097.0,2056.0,6086.0,5878.0,208.0,12296.0,74200.64,52116.55,1008.0,741.0,West Virginia
TX,Montague County,48337,2576.0,5454.0,1895.0,4514.0,9294.0,8956.0,338.0,21063.0,64601.8,63473.25,1197.0,1704.0,Texas
MT,Montana,30000,266066.0,214759.0,41822.0,247688.0,564052.0,548848.0,15204.0,,,,,,Montana
MI,Montcalm County,26117,7100.0,19001.0,5601.0,15992.0,27971.0,26742.0,1229.0,67433.0,68246.84,58634.85,2769.0,2650.0,Michigan
CA,Monterey County,6053,77872.0,57630.0,74469.0,69303.0,217156.0,203927.0,13229.0,432858.0,109496.18,79007.08,3074.0,3007.0,California
CO,Montezuma County,8083,5880.0,5508.0,1725.0,5969.0,12213.0,11746.0,467.0,26468.0,68480.82,59350.55,1590.0,1855.0,Colorado
AL,Montgomery County,1101,51616.0,39432.0,16801.0,42749.0,106639.0,103432.0,3207.0,226361.0,74899.78,64886.16,2967.0,2873.0,Alabama
AR,Montgomery County,5097,1096.0,2404.0,808.0,2198.0,2846.0,2714.0,132.0,8556.0,60815.45,48547.31,482.0,767.0,Arkansas
GA,Montgomery County,13209,1164.0,2147.0,847.0,1595.0,3820.0,3668.0,152.0,8655.0,60826.71,52236.7,105.0,125.0,Georgia
IA,Montgomery County,19137,1354.0,2569.0,533.0,2775.0,4995.0,4869.0,126.0,10205.0,63367.12,63053.28,1129.0,1274.0,Iowa
IL,Montgomery County,17135,3719.0,8412.0,2053.0,6247.0,11262.0,10731.0,531.0,28020.0,68137.97,68615.59,2544.0,2215.0,Illinois
IN,Montgomery County,18107,5076.0,10673.0,2873.0,7358.0,18819.0,18338.0,481.0,38273.0,65064.34,68813.77,2051.0,1563.0,Indiana
KS,Montgomery County,20125,4465.0,6616.0,2122.0,7752.0,14585.0,14141.0,444.0,30996.0,64422.27,57578.24,621.0,1193.0,Kansas
KY,Montgomery County,21173,4041.0,7563.0,2920.0,4882.0,11852.0,11301.0,551.0,28367.0,62380.17,59857.8,1501.0,1080.0,Kentucky
MD,Montgomery County,24031,441960.0,98664.0,64162.0,128322.0,542899.0,528308.0,14591.0,1052521.0,98258.18,134261.61,2995.0,3052.0,Maryland
MO,Montgomery County,29139,1319.0,3611.0,919.0,2148.0,5761.0,5616.0,145.0,11470.0,66721.37,58627.66,1003.0,937.0,Missouri
MS,Montgomery County,28097,1382.0,2010.0,1248.0,2069.0,3893.0,3731.0,162.0,9530.0,60201.86,48021.57,508.0,365.0,Mississippi
NC,Montgomery County,37123,3597.0,6258.0,2989.0,5787.0,11238.0,10817.0,421.0,25894.0,63644.96,57531.01,1256.0,1792.0,North Carolina
NY,Montgomery County,36057,7022.0,12119.0,3928.0,11159.0,22175.0,21259.0,916.0,49623.0,71880.8,62247.22,1751.0,1734.0,New York
OH,Montgomery County,39113,112293.0,101677.0,29132.0,124817.0,244612.0,234562.0,10050.0,533892.0,66191.59,68874.36,3036.0,3001.0,Ohio
PA,Montgomery County,42091,317581.0,133819.0,30977.0,125403.0,466300.0,451148.0,15152.0,864683.0,93358.2,116070.36,2962.0,2996.0,Pennsylvania
TN,Montgomery County,47125,45210.0,38865.0,8058.0,50394.0,88330.0,85037.0,3293.0,235201.0,69500.0,69197.8,1582.0,2551.0,Tennessee
TX,Montgomery County,48339,162678.0,100062.0,42242.0,124303.0,302110.0,290130.0,11980.0,678490.0,75601.91,98536.28,2996.0,2987.0,Texas
VA,Montgomery County,51121,27189.0,13346.0,2435.0,13211.0,51821.0,50440.0,1381.0,98915.0,81665.56,84702.88,2036.0,2327.0,Virginia
MI,Montmorency County,26119,1190.0,2938.0,786.0,2512.0,3021.0,2780.0,241.0,9569.0,66106.92,51604.17,322.0,709.0,Michigan
PA,Montour County,42093,4856.0,4501.0,952.0,2948.0,9216.0,8921.0,295.0,18091.0,74458.64,79296.64,496.0,565.0,Pennsylvania
CO,Montrose County,8085,8853.0,10520.0,2831.0,9116.0,21117.0,20399.0,718.0,43811.0,70902.58,64660.26,2229.0,1756.0,Colorado
SD,Moody County,46101,1317.0,1249.0,231.0,1454.0,4018.0,3931.0,87.0,6349.0,68234.91,79100.52,694.0,1311.0,South Dakota
NC,Moore County,37125,30279.0,14783.0,5377.0,23569.0,42080.0,40521.0,1559.0,105531.0,72079.52,78614.83,1511.0,2460.0,North Carolina
TN,Moore County,47127,1176.0,1753.0,518.0,1321.0,3686.0,3595.0,91.0,6742.0,62904.66,70907.47,228.0,155.0,Tennessee
TX,Moore County,48341,1511.0,4383.0,3739.0,2911.0,11313.0,11012.0,301.0,20996.0,61434.39,60703.9,1398.0,1468.0,Texas
NM,Mora County,35033,831.0,1223.0,203.0,1015.0,1937.0,1829.0,108.0,4169.0,70975.43,39122.07,1110.0,556.0,New Mexico
LA,Morehouse Parish,22067,2145.0,6609.0,2861.0,5285.0,9804.0,9288.0,516.0,24446.0,64646.37,43686.31,588.0,317.0,Louisiana
AL,Morgan County,1103,19776.0,26768.0,12692.0,25857.0,60647.0,59410.0,1237.0,124211.0,69001.51,65752.8,2787.0,2715.0,Alabama
CO,Morgan County,8087,3346.0,6179.0,2933.0,6591.0,15366.0,14864.0,502.0,29239.0,68651.29,65011.44,2124.0,1909.0,Colorado
GA,Morgan County,13211,4441.0,5724.0,1284.0,3288.0,9673.0,9404.0,269.0,21031.0,69235.89,79032.75,113.0,160.0,Georgia
IL,Morgan County,17137,5359.0,9089.0,2390.0,6202.0,15623.0,14970.0,653.0,32209.0,66956.42,64631.51,2706.0,2564.0,Illinois
IN,Morgan County,18109,10394.0,19946.0,4833.0,15378.0,37147.0,36091.0,1056.0,72236.0,77053.32,75874.23,2518.0,2138.0,Indiana
KY,Morgan County,21175,1807.0,4099.0,1943.0,2428.0,4165.0,3942.0,223.0,14120.0,61431.6,48605.84,1704.0,1393.0,Kentucky
MO,Morgan County,29141,2249.0,5737.0,3011.0,4096.0,8255.0,8001.0,254.0,21785.0,63865.47,50839.18,830.0,923.0,Missouri
OH,Morgan County,39115,1400.0,4281.0,1130.0,3046.0,6761.0,6401.0,360.0,13668.0,63421.61,51027.09,789.0,989.0,Ohio
TN,Morgan County,47129,2130.0,6709.0,2574.0,4126.0,7869.0,7568.0,301.0,21224.0,61882.65,50814.54,1536.0,1058.0,Tennessee
UT,Morgan County,49029,2777.0,1720.0,173.0,2479.0,5943.0,5822.0,121.0,12832.0,85272.12,99294.08,1534.0,1021.0,Utah
WV,Morgan County,54065,2325.0,5778.0,1601.0,3497.0,8441.0,8202.0,239.0,17430.0,76122.25,65696.33,1062.0,645.0,West Virginia
PR,Morovis Municipio,72101,4287.0,6606.0,4797.0,5057.0,8763.0,8143.0,620.0,,,,,,
NE,Morrill County,31123,687.0,1036.0,287.0,1139.0,2660.0,2608.0,52.0,4527.0,80318.84,62435.13,390.0,1002.0,Nebraska
KS,Morris County,20127,1091.0,1408.0,284.0,1211.0,3007.0,2938.0,69.0,5349.0,65771.99,73268.15,562.0,464.0,Kansas
NJ,Morris County,34027,207434.0,68681.0,17729.0,68503.0,268634.0,260117.0,8517.0,511151.0,107287.33,145432.45,3013.0,3022.0,New Jersey
TX,Morris County,48343,1280.0,2956.0,1066.0,2936.0,4491.0,4206.0,285.0,12083.0,61257.78,54215.39,108.0,848.0,Texas
MN,Morrison County,27097,4526.0,8981.0,1709.0,8618.0,17239.0,16515.0,724.0,34246.0,62714.1,72479.55,2503.0,2431.0,Minnesota
OH,Morrow County,39117,4532.0,11561.0,2144.0,6670.0,16968.0,16305.0,663.0,35339.0,68998.02,72042.12,2033.0,1376.0,Ohio
OR,Morrow County,41049,746.0,2490.0,1828.0,2557.0,5984.0,5753.0,231.0,12300.0,78030.14,62878.72,1315.0,1217.0,Oregon
KS,Morton County,20129,308.0,759.0,247.0,543.0,1130.0,1101.0,29.0,2599.0,65581.14,59149.29,819.0,1031.0,Kansas
ND,Morton County,38059,6746.0,6623.0,1275.0,8414.0,17156.0,16750.0,406.0,33710.0,84016.23,95589.29,2174.0,2343.0,North Dakota
TX,Motley County,48345,210.0,337.0,136.0,270.0,508.0,487.0,21.0,1032.0,61692.75,64889.25,22.0,15.0,Texas
IL,Moultrie County,17139,1827.0,3369.0,1392.0,3138.0,7316.0,7069.0,247.0,14323.0,69166.41,73574.14,1277.0,672.0,Illinois
ND,Mountrail County,38061,1363.0,1949.0,695.0,2087.0,6438.0,6344.0,94.0,9290.0,65826.43,88253.65,1425.0,1123.0,North Dakota
MN,Mower County,27099,6230.0,8717.0,2737.0,8863.0,20724.0,20222.0,502.0,40140.0,66815.07,72581.2,2494.0,2604.0,Minnesota
KY,Muhlenberg County,21177,2844.0,9379.0,3373.0,6329.0,9784.0,9211.0,573.0,30455.0,60072.88,57218.86,1720.0,1607.0,Kentucky
OR,Multnomah County,41051,290508.0,98875.0,46289.0,161856.0,465107.0,447900.0,17207.0,795083.0,96937.56,89302.03,2883.0,3056.0,Oregon
GA,Murray County,13213,3705.0,9502.0,5782.0,8109.0,15366.0,14735.0,631.0,40472.0,63439.58,56741.38,1784.0,1188.0,Georgia
MN,Murray County,27101,1388.0,1896.0,530.0,1990.0,4642.0,4493.0,149.0,8060.0,68019.77,78937.25,436.0,65.0,Minnesota
OK,Murray County,40099,1706.0,3981.0,1364.0,2534.0,6179.0,5989.0,190.0,13672.0,69038.94,63911.71,625.0,1489.0,Oklahoma
IA,Muscatine County,19139,6556.0,10147.0,2747.0,9413.0,20985.0,20341.0,644.0,42377.0,66459.57,73474.54,1456.0,1968.0,Iowa
GA,Muscogee County,13215,40067.0,36101.0,14869.0,43695.0,74408.0,71202.0,3206.0,202616.0,66898.06,61685.55,2700.0,2753.0,Georgia
MI,Muskegon County,26121,26037.0,42123.0,9113.0,44136.0,77067.0,73242.0,3825.0,176565.0,67131.36,62467.99,2844.0,2857.0,Michigan
OH,Muskingum County,39119,12036.0,24835.0,5722.0,16627.0,40536.0,38790.0,1746.0,86113.0,62605.13,62189.72,2666.0,2441.0,Ohio
OK,Muskogee County,40101,8424.0,15111.0,5762.0,14972.0,29120.0,28103.0,1017.0,66354.0,67749.05,56736.25,2376.0,2553.0,Oklahoma
MT,Musselshell County,30065,836.0,1212.0,367.0,1397.0,2343.0,2274.0,69.0,5197.0,73425.3,53801.58,487.0,720.0,Montana
TX,Nacogdoches County,48347,10050.0,11044.0,5630.0,11193.0,28050.0,26833.0,1217.0,64862.0,63434.66,59785.92,2278.0,2512.0,Texas
